user,community,community_infomap,degree_centrality_undirected,in_degree_centrality_directed,out_degree_centrality_directed,closeness_centrality_undirected,closeness_centrality_directed,betweenness_centrality_undirected,betweenness_centrality_directed,pagerank,stance_score,stance_leaning
gothamgirlblue.com,50,8,0.011730205278592375,0.007331378299120235,0.00439882697947214,0.011279043537108055,0.007331378299120235,0.00018086219592543308,3.229682070097019e-05,0.004108021939331664,0.1862263539473393,sinner
did:plc:hyogcwivc5r3leatz44cueyf,50,8,0.001466275659824047,0.001466275659824047,0.0,0.006664889362836577,0.004798720341242336,0.0,0.0,0.002015481660891646,0.0,neutral
seb-war.bsky.social,51,4,0.002932551319648094,0.0,0.002932551319648094,0.03969113083640037,0.0,0.003205997734916305,0.0,0.0008512649162196095,0.0006273318547755508,neutral
fiore-blu.bsky.social,19,13,0.001466275659824047,0.0,0.001466275659824047,0.004398826979472141,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
theathletic.com,51,3,0.011730205278592375,0.010263929618768328,0.001466275659824047,0.036506040090269476,0.011279043537108055,0.007763437989386536,2.1531213800646798e-05,0.006008176303623181,-0.010567519542140268,neutral
cdeccleshare.bsky.social,15,22,0.005865102639296188,0.005865102639296188,0.0,0.032199519934430064,0.011507076373836541,0.003674660488643725,0.0,0.007170309422486812,-0.19001661566241335,alcaraz
nytimes.com,51,3,0.005865102639296188,0.00439882697947214,0.001466275659824047,0.03022476232345991,0.004398826979472141,0.001847378144095495,1.2918728280388077e-05,0.002660574373504085,0.0,neutral
dzd7.bsky.social,51,3,0.001466275659824047,0.0,0.001466275659824047,0.025491286614757136,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
waynepatriot.bsky.social,51,3,0.002932551319648094,0.0,0.002932551319648094,0.02556474853583713,0.0,0.00046938046085410014,0.0,0.0008512649162196095,-0.26526111165682476,alcaraz
elpais.com,51,3,0.001466275659824047,0.001466275659824047,0.0,0.022094564737074676,0.001466275659824047,0.0,0.0,0.0012131268076765046,-0.15946515773313447,alcaraz
did:plc:2fpuizfc6tbifgtpv73xuhuy,50,8,0.001466275659824047,0.001466275659824047,0.0,0.006664889362836577,0.004798720341242336,0.0,0.0,0.002015481660891646,0.0,neutral
muchovafanclub.bsky.social,15,19,0.002932551319648094,0.0,0.002932551319648094,0.02400803177790388,0.0,0.00046938046085410014,0.0,0.0008512649162196095,-0.17423446228106815,alcaraz
mldavies.bsky.social,1,10,0.001466275659824047,0.0,0.001466275659824047,0.009897360703812317,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
joshcromwell.bsky.social,52,30,0.001466275659824047,0.0,0.001466275659824047,0.0026392961876832845,0.0,0.0,0.0,0.0008512649162196095,-0.14524982454410446,alcaraz
fortydeucetwits.bsky.social,52,30,0.00439882697947214,0.00439882697947214,0.0,0.004398826979472141,0.004398826979472141,1.2918728280388077e-05,0.0,0.0030224362649609797,0.2665257173590362,sinner
lamorak.bsky.social,53,82,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
isaacbutler.bsky.social,53,82,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
francaqc.bsky.social,33,17,0.002932551319648094,0.0,0.002932551319648094,0.0040604556733589,0.0,2.1531213800646798e-05,0.0,0.0008512649162196095,0.2728030378674157,sinner
did:plc:rqwii6e3777m5y2uz3jzxy4g,15,19,0.001466275659824047,0.001466275659824047,0.0,0.023943232771755692,0.0040604556733589,0.0,0.0,0.0012325279736474927,0.0,neutral
therealbradbabs.bsky.social,1,10,0.001466275659824047,0.0,0.001466275659824047,0.009897360703812317,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
bibler.bsky.social,51,4,0.001466275659824047,0.0,0.001466275659824047,0.03513254551261578,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
cgouais.bsky.social,54,62,0.001466275659824047,0.0,0.001466275659824047,0.0019550342130987292,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
fredbourget.bsky.social,54,62,0.002932551319648094,0.002932551319648094,0.0,0.002932551319648094,0.002932551319648094,4.306242760129359e-06,0.0,0.0022987124820471896,-0.01317359134554863,neutral
carriempruett.bsky.social,52,30,0.001466275659824047,0.0,0.001466275659824047,0.0026392961876832845,0.0,0.0,0.0,0.0008512649162196095,0.13349714810028673,sinner
pinkpalaceceh.bsky.social,55,70,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:rsg7yzluhsm7ijkklscuw27s,55,70,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
davelevitan.bsky.social,45,55,0.001466275659824047,0.0,0.001466275659824047,0.0019550342130987292,0.0,0.0,0.0,0.0008512649162196095,-0.06450468197331898,alcaraz
did:plc:5qbc67ery6jxu3dnwnx63imm,19,13,0.001466275659824047,0.001466275659824047,0.0,0.003770423125261835,0.001466275659824047,0.0,0.0,0.0009960096728023676,0.0,neutral
mavwreck.bsky.social,50,8,0.001466275659824047,0.0,0.001466275659824047,0.006664889362836577,0.0,0.0,0.0,0.0008512649162196095,-0.21916140750981866,alcaraz
gakster29.bsky.social,56,83,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
epicciuto.bsky.social,56,83,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.05307478788308799,sinner
jojororo.bsky.social,57,84,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.516126190405339,sinner
did:plc:k3i3d2xfibssxz2lbm45x54o,57,84,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
sieterevueltas.bsky.social,58,20,0.007331378299120235,0.001466275659824047,0.005865102639296188,0.00754084625052367,0.001466275659824047,6.028739864181103e-05,8.612485520258719e-06,0.0015749886991333996,0.014969335636124015,neutral
did:plc:hih6h3f3z3e4dfwrctx7g34u,58,20,0.002932551319648094,0.002932551319648094,0.0,0.005278592375366569,0.003299120234604106,2.1531213800646798e-05,0.0,0.0019097488921453092,0.0,neutral
did:plc:xwrfmullkb552y344zsi6bvc,58,20,0.001466275659824047,0.001466275659824047,0.0,0.004398826979472141,0.0019550342130987292,0.0,0.0,0.0011860251092315193,0.0,neutral
totanax.bsky.social,59,85,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.06735736988484858,sinner
did:plc:k6krf4ccfxjbmnrxbpi5zjmt,59,85,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
kacey325.bsky.social,60,86,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.6427181507227943,sinner
did:plc:heroykl5age25vyo7zeakl32,60,86,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
adotsad.bsky.social,61,53,0.001466275659824047,0.0,0.001466275659824047,0.0019550342130987292,0.0,0.0,0.0,0.0008512649162196095,-0.2430634620366618,alcaraz
nbabeau.bsky.social,61,53,0.002932551319648094,0.002932551319648094,0.0,0.002932551319648094,0.002932551319648094,4.306242760129359e-06,0.0,0.0022987124820471896,0.1143872570246458,sinner
did:plc:bqlqe54lvo7dqdwzayrbiyw2,49,37,0.001466275659824047,0.001466275659824047,0.0,0.0019550342130987292,0.0019550342130987292,0.0,0.0,0.0021903056882672483,0.0,neutral
did:plc:iw7z6n45q5xw2rehw2d3veq3,35,24,0.001466275659824047,0.001466275659824047,0.0,0.019518080840342098,0.0019550342130987292,0.0,0.0,0.0018826471937003237,0.0,neutral
reganorwegian.bsky.social,62,16,0.001466275659824047,0.0,0.001466275659824047,0.02268789703819817,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
marisakabas.bsky.social,62,16,0.010263929618768328,0.010263929618768328,0.0,0.0263624598571634,0.010263929618768328,0.0027516891237226605,0.0,0.005555469505159244,-0.37420922562014314,alcaraz
missmoonlight.bsky.social,63,25,0.002932551319648094,0.001466275659824047,0.001466275659824047,0.0033514872224549644,0.001466275659824047,1.2918728280388077e-05,2.1531213800646797e-06,0.0012131268076765046,0.0256120853126049,neutral
did:plc:72gz5dygi74ou7lx3lb6ehml,63,25,0.001466275659824047,0.001466275659824047,0.0,0.002346041055718475,0.0019550342130987292,0.0,0.0,0.0018826471937003237,0.0,neutral
did:plc:sqfneztmrppffi4jambf7i56,15,19,0.001466275659824047,0.001466275659824047,0.0,0.020922093730979915,0.001466275659824047,0.0,0.0,0.0012131268076765046,0.0,neutral
baseballfrank.bsky.social,63,25,0.002932551319648094,0.0,0.002932551319648094,0.0039100684261974585,0.0,1.7224971040517437e-05,0.0,0.0008512649162196095,-0.050098516307771214,alcaraz
eyepatchguy.bsky.social,63,25,0.002932551319648094,0.001466275659824047,0.001466275659824047,0.0033514872224549644,0.001466275659824047,1.2918728280388077e-05,2.1531213800646797e-06,0.0012131268076765046,-0.20425982577726245,alcaraz
did:plc:sl7i7vh4jhd4fc76rqneb4o6,63,25,0.001466275659824047,0.001466275659824047,0.0,0.002346041055718475,0.0019550342130987292,0.0,0.0,0.0018826471937003237,0.0,neutral
michaeljlewis75.bsky.social,19,13,0.001466275659824047,0.0,0.001466275659824047,0.004398826979472141,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
wehriskat.bsky.social,50,8,0.001466275659824047,0.0,0.001466275659824047,0.006664889362836577,0.0,0.0,0.0,0.0008512649162196095,0.09882792709395288,sinner
ahboye.bsky.social,64,87,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:eomvjgoys5dic4b4qlpqzno4,64,87,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
sspin.bsky.social,65,88,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,-0.13636574260890483,alcaraz
did:plc:kchwyz4mnhxav5e3vyix4bwi,65,88,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
newmagazinetv.bsky.social,66,49,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,-0.0916440947446972,alcaraz
did:plc:m4s7vildmehe3wprdkp4hqro,66,49,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
pjsauer.bsky.social,1,10,0.002932551319648094,0.0,0.002932551319648094,0.010107942846446621,0.0,0.0,0.0,0.0008512649162196095,-0.4420282599516213,alcaraz
the2ndserve.bsky.social,1,10,0.002932551319648094,0.001466275659824047,0.001466275659824047,0.010107942846446621,0.001466275659824047,0.0,0.0,0.0012131268076765046,-0.018859611794988428,neutral
lesnielbc.bsky.social,67,89,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.6009962687734515,sinner
bipolarguide.bsky.social,67,89,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.46389105008565823,sinner
tenniswatchmpls.bsky.social,62,16,0.002932551319648094,0.002932551319648094,0.0,0.0368855207564885,0.0075091086821292095,0.0035138940922655572,0.0,0.001399199997415814,-0.04783354704559315,neutral
benrothenberg.bsky.social,1,11,0.011730205278592375,0.00879765395894428,0.002932551319648094,0.01696690406367826,0.008980938416422286,0.0005253616167357818,3.0143699320905515e-05,0.005085200819922408,0.04516332998289726,neutral
gutstringtheory.bsky.social,51,47,0.001466275659824047,0.0,0.001466275659824047,0.0219850501658872,0.0,0.0,0.0,0.0008512649162196095,-0.18868770748376845,alcaraz
tennisnewstpn.bsky.social,51,47,0.002932551319648094,0.002932551319648094,0.0,0.025418245678898232,0.002932551319648094,0.00046938046085410014,0.0,0.0019368505905902947,0.00029489566180878213,neutral
alexf036.bsky.social,52,30,0.001466275659824047,0.0,0.001466275659824047,0.0026392961876832845,0.0,0.0,0.0,0.0008512649162196095,0.011918772570788855,neutral
dewno.bsky.social,21,38,0.001466275659824047,0.0,0.001466275659824047,0.0026392961876832845,0.0,0.0,0.0,0.0008512649162196095,-0.23962108939886093,alcaraz
aliciaault.bsky.social,68,12,0.005865102639296188,0.0,0.005865102639296188,0.00848345203183913,0.0,9.043109796271654e-05,0.0,0.0008512649162196095,-0.048998454026877886,neutral
did:plc:rjtgrje43s7c5h3wfawacybu,68,12,0.001466275659824047,0.001466275659824047,0.0,0.005398560383897627,0.001466275659824047,0.0,0.0,0.001032195861948057,0.0,neutral
did:plc:fr753mzicrykmvbuytq5ok4c,68,12,0.001466275659824047,0.001466275659824047,0.0,0.005398560383897627,0.001466275659824047,0.0,0.0,0.001032195861948057,0.0,neutral
redmanprime.bsky.social,69,90,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.04048773050308227,neutral
alexkirshner.com,69,90,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
waldogeraldofaldo.bsky.social,70,91,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
chrisvannini.com,70,91,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,-0.6175947243813426,alcaraz
limowreck.bsky.social,10,35,0.001466275659824047,0.0,0.001466275659824047,0.0026392961876832845,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:scwrdl3lzhvpfnju2lcleqv7,33,17,0.001466275659824047,0.001466275659824047,0.0,0.002932551319648094,0.001466275659824047,0.0,0.0,0.001092506177190873,0.0,neutral
gartmartin9.bsky.social,71,92,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:nl3orhy4qb5nr53bis2pogxp,71,92,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
arkquitecture.bsky.social,8,2,0.002932551319648094,0.001466275659824047,0.002932551319648094,0.035842293906810034,0.005913978494623656,0.00046938046085410014,2.3684335180711476e-05,0.0010373381059589188,-0.2662517448266347,alcaraz
did:plc:5hoev7w7tsdbp2okzdjhypy7,8,2,0.001466275659824047,0.001466275659824047,0.0,0.029374065370647295,0.005027230833682447,0.0,0.0,0.0011452461160219654,0.0,neutral
noe-lla.bsky.social,72,93,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:n56gl6qq74hp4stz7j7uamsn,72,93,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
hessocrazy.bsky.social,73,94,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
applepasta.bsky.social,73,94,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,-0.1108978028059937,alcaraz
santimrey.bsky.social,58,20,0.001466275659824047,0.0,0.001466275659824047,0.004398826979472141,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
garrinchacf.bsky.social,58,20,0.001466275659824047,0.001466275659824047,0.0,0.004398826979472141,0.0019550342130987292,0.0,0.0,0.0011860251092315193,-0.19969213670119643,alcaraz
areader55.bsky.social,50,8,0.002932551319648094,0.0,0.002932551319648094,0.008145975887911373,0.0,6.889988416206975e-05,0.0,0.0008512649162196095,-0.05099340109154582,alcaraz
jesuisso.bsky.social,74,95,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:yymuj5poutwhmyujwr67l52g,74,95,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
tennislove23.bsky.social,75,9,0.002932551319648094,0.0,0.002932551319648094,0.023846687478321194,0.0,0.00046938046085410014,0.0,0.0008512649162196095,-0.13566638327735875,alcaraz
groundpass.bsky.social,75,9,0.001466275659824047,0.001466275659824047,0.0,0.020799455432439586,0.001466275659824047,0.0,0.0,0.0012131268076765046,-0.022364759015008114,neutral
twogsds.bsky.social,51,4,0.001466275659824047,0.0,0.001466275659824047,0.03513254551261578,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
pugaru.bsky.social,51,4,0.001466275659824047,0.0,0.001466275659824047,0.03513254551261578,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:gptfta4qlxvf5twlea2wigl3,34,65,0.001466275659824047,0.001466275659824047,0.0,0.0019550342130987292,0.001466275659824047,0.0,0.0,0.0012131268076765046,0.0,neutral
lindabrownoz.bsky.social,76,26,0.001466275659824047,0.0,0.001466275659824047,0.0026392961876832845,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
marcuskelson.bsky.social,76,26,0.00439882697947214,0.002932551319648094,0.002932551319648094,0.004398826979472141,0.002932551319648094,1.2918728280388077e-05,6.459364140194039e-06,0.003600151286525687,0.1337846241625292,sinner
julieengbrecht.bsky.social,51,3,0.002932551319648094,0.0,0.002932551319648094,0.02991894685307077,0.0,0.00046938046085410014,0.0,0.0008512649162196095,0.0,neutral
argonproductions.bsky.social,15,19,0.001466275659824047,0.0,0.001466275659824047,0.023943232771755692,0.0,0.0,0.0,0.0008512649162196095,0.047123324146373206,neutral
mastorian11.bsky.social,68,12,0.001466275659824047,0.0,0.001466275659824047,0.00593841642228739,0.0,0.0,0.0,0.0008512649162196095,0.016521544754505152,neutral
conorsen.bsky.social,35,23,0.005865102639296188,0.00439882697947214,0.001466275659824047,0.030071077091306724,0.004398826979472141,0.0013952226542819125,6.459364140194039e-06,0.002539953743018453,0.0,neutral
did:plc:xw6fifagpi73mrinkccd6pmg,35,23,0.001466275659824047,0.001466275659824047,0.0,0.02538188195117449,0.0033514872224549644,0.0,0.0,0.0030107283404457136,0.0,neutral
joseer.bsky.social,77,96,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:f7ibortyuwq2panmqqsragzs,77,96,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
willstewart.bsky.social,35,23,0.001466275659824047,0.0,0.001466275659824047,0.02538188195117449,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
sheepiefarm.bsky.social,28,52,0.001466275659824047,0.0,0.001466275659824047,0.0019550342130987292,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
djbritstar.bsky.social,51,47,0.002932551319648094,0.0,0.002932551319648094,0.030020195404180997,0.0,0.0009301484361879417,0.0,0.0008512649162196095,-0.6273940218146891,alcaraz
palmi.bsky.social,15,6,0.001466275659824047,0.0,0.001466275659824047,0.021324441687344913,0.0,0.0,0.0,0.0008512649162196095,0.16938929706811906,sinner
did:plc:jr27yv33cdp7eyafqfh4edy2,15,6,0.002932551319648094,0.002932551319648094,0.0,0.02453932985321019,0.004226323960669311,0.00046938046085410014,0.0,0.0018803304673704407,0.0,neutral
mclaudia51.bsky.social,78,97,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,-0.3491955138742924,alcaraz
ilpost.it,78,97,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.014843256644565947,neutral
jfpinard.bsky.social,79,59,0.001466275659824047,0.0,0.001466275659824047,0.0019550342130987292,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
nicholasrichard.bsky.social,79,59,0.002932551319648094,0.002932551319648094,0.0,0.002932551319648094,0.002932551319648094,4.306242760129359e-06,0.0,0.0022987124820471896,-0.03145216219127178,neutral
thezeng.bsky.social,35,23,0.001466275659824047,0.0,0.001466275659824047,0.02538188195117449,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
morelj.bsky.social,79,59,0.001466275659824047,0.0,0.001466275659824047,0.0019550342130987292,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
orfez.bsky.social,51,3,0.001466275659824047,0.0,0.001466275659824047,0.029818378964489023,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
sportslover3.bsky.social,51,4,0.001466275659824047,0.0,0.001466275659824047,0.03513254551261578,0.0,0.0,0.0,0.0008512649162196095,0.13556803736835718,sinner
somesteve.bsky.social,51,4,0.001466275659824047,0.0,0.001466275659824047,0.03513254551261578,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
yomammary.org,80,98,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.278292016685009,sinner
did:plc:4rsdzazq3svvf3zeyv23sprs,80,98,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
twointheschink.bsky.social,81,99,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.6327840640209615,sinner
cambi3.bsky.social,81,99,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.14898208174854516,sinner
memles.bsky.social,82,100,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:wb3uugiv7q2tfdtubjz2ht5z,82,100,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
jackbrat.bsky.social,83,101,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.2033825573278591,sinner
chrisjamessauve.bsky.social,83,101,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,-0.09716450131963938,alcaraz
hanongnyc.bsky.social,19,13,0.001466275659824047,0.0,0.001466275659824047,0.004398826979472141,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
gurnika.bsky.social,51,3,0.001466275659824047,0.0,0.001466275659824047,0.025491286614757136,0.0,0.0,0.0,0.0008512649162196095,-0.13719211367424577,alcaraz
valerien-k.bsky.social,51,4,0.001466275659824047,0.0,0.001466275659824047,0.03513254551261578,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
bklynskater.bsky.social,84,102,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:nb6uhiglzowsdcbgwv2itwa7,84,102,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
juliemarion27.bsky.social,85,103,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,-0.3051758936140686,alcaraz
did:plc:f4h7j5mublkx4wf4lubey55q,85,103,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
bluemanforever.bsky.social,76,26,0.001466275659824047,0.001466275659824047,0.001466275659824047,0.0026392961876832845,0.0019550342130987292,0.0,0.0,0.0023817958405394995,0.0,neutral
iconoclast88.bsky.social,86,104,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,-0.3394991993904114,alcaraz
did:plc:4dshptvg3bdvxy7zyazf2wod,86,104,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
onehandinmypocket.bsky.social,8,1,0.002932551319648094,0.001466275659824047,0.002932551319648094,0.03249438733309701,0.007392473118279569,0.00430624276012936,4.736867036142295e-05,0.0022537025840613243,0.0,neutral
yodigono.bsky.social,58,20,0.001466275659824047,0.0,0.001466275659824047,0.003519061583577713,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
2asnme.bsky.social,51,4,0.001466275659824047,0.0,0.001466275659824047,0.03513254551261578,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
wp410.bsky.social,8,1,0.001466275659824047,0.001466275659824047,0.001466275659824047,0.031346175766556475,0.007392473118279569,0.0,0.0,0.0022537025840613243,-0.079698023746411,alcaraz
hwhittam.bsky.social,51,4,0.001466275659824047,0.0,0.001466275659824047,0.03513254551261578,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
markposts.bsky.social,1,10,0.001466275659824047,0.0,0.001466275659824047,0.009897360703812317,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:ozohcw5p275oaxegtfo5pfi3,8,1,0.001466275659824047,0.001466275659824047,0.0,0.031346175766556475,0.0081209113467178,0.0,0.0,0.0022537025840613243,0.0,neutral
roastlamb.bsky.social,75,9,0.002932551319648094,0.0,0.002932551319648094,0.023910964263977045,0.0,0.0009301484361879417,0.0,0.0008512649162196095,0.6281985469162464,sinner
thetennisgazette.com,75,9,0.002932551319648094,0.002932551319648094,0.0,0.020897450511037655,0.002932551319648094,0.00046938046085410014,0.0,0.0019368505905902947,-0.11209676778962603,alcaraz
robertocastillo.bsky.social,87,105,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,-0.017424236983060837,neutral
did:plc:bwgiddljs33lvq2mhax33cyf,87,105,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
playitkul.bsky.social,88,106,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
johnhollinger.bsky.social,88,106,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
sdpp24.bsky.social,89,107,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,-0.47445923611521723,alcaraz
did:plc:xhhtxra7sqlzdqnzah2fd23u,89,107,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
clm76.bsky.social,8,1,0.001466275659824047,0.0,0.001466275659824047,0.031346175766556475,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
hotsaucephd.bsky.social,62,16,0.001466275659824047,0.0,0.001466275659824047,0.02268789703819817,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
jordanross.bsky.social,90,108,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.5088975192978978,sinner
did:plc:wlnedccyt3aefs5qda2ufc54,90,108,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
loganhspants.bsky.social,8,1,0.001466275659824047,0.0,0.001466275659824047,0.0263624598571634,0.0,0.0,0.0,0.0008512649162196095,-0.11260557731147855,alcaraz
